TIMESTAMP,RECORD,no_Avg,no2_Avg,nox_Avg,flow_no_Avg,pres_no_Avg,temp_no_Avg,flags_no,so2_Avg,flow_so2_Avg,pres_so2_Avg,lamp_int_so2_Avg,lamp_volt_so2_Avg,temp_so2_Avg,cs_Avg,h2s_Avg,h2s_converter_Avg,flags_so2,co_Avg,flow_co_Avg,pres_co_Avg,agc_int_co_Avg,chamber_temp_co_Avg,temp_co_Avg,flags_co,o3_Avg,flow_a_o3_Avg,flow_b_o3_Avg,lamp_temp_o3_Avg,lamp_volt_o3_Avg,bench_temp_o3_Avg,flags_o3,operation_mode,system_status,case_temp_Avg,cap_temp_Avg,amb_temp_Avg,amb_rh_Avg,amb_pres_Avg,flow_control_Avg,bypass_flow_mas_Avg,bypass_flow_vol_Avg,vacuum_pump_pres_Avg,TeomA_flow_vol_Avg,TeomA_air_tube_Avg,TeomA_filter_load_Avg,TeomA_mass_conc_Avg,TeomA_1h_conc_Avg,TeomA_24h_conc_Avg,TeomA_frecuency_Avg,TeomA_noise_Avg,TeomB_flow_vol_Avg,TeomB_air_tube_Avg,TeomB_filter_load_Avg,TeomB_mass_conc_Avg,TeomB_1h_conc_Avg,TeomB_24h_conc_Avg,TeomB_frecuency_Avg,TeomB_noise_Avg,Dichot_conc_Avg,Dichot_1h_conc_Avg,Dichot_24h_conc_Avg
TS,RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
8/6/2023 9:00,42,34.34692,16.84335,51.18983,0.6463833,205.005,30.97416,CC000000,1.167242,1.026308,616.1825,98.46667,789.29,32.91084,5.60395,4.4368,324.2833,4.00E+00,1302.858,1.058458,700.78,198489.6,48.10833,34.5525,8C040000,6.540675,0.6926416,0.7249166,53.205,30.7,31.82417,0C100000,4,0,29.99981,30.00024,19.5579,77.4409,0.94225,1,11.99308,11.99298,0.2585333,2.995689,29.99995,26.39786,13.3649,11.18211,15.3183,257.2686,0.004222933,1.672204,29.99993,9.708597,18.95415,14.55869,19.90286,274.765,0.00882265,32.3325,25.7408,35.22116
8/6/2023 10:00,43,25.63899,13.24574,38.88408,0.6470749,204.955,30.92417,CC000000,1.161708,1.026283,616.3099,98.59167,789.4417,32.94917,5.2617,4.099916,324.2667,4.00E+00,1233.375,1.059092,700.9449,198479.8,48.11,34.58416,8C040000,11.39904,0.6928416,0.7248417,53.2125,30.7,31.79333,0C100000,4,0,30.00016,29.99972,20.91528,70.01648,0.9426416,1,11.99338,11.99341,0.2582,2.996075,30.00002,26.57144,23.30162,18.13705,15.34866,257.2676,0.004478166,1.672256,30.00013,9.824317,36.31332,28.07558,19.82463,274.7512,0.01031657,59.64342,46.21263,35.17329
8/6/2023 11:00,44,14.50532,10.4006,24.90683,0.6468499,204.8325,30.92833,CC000000,1.039738,1.025317,616.2275,98.6,789.9572,33.38583,4.829033,3.789283,324.2583,4.00E+00,1105.642,1.058575,700.7299,198454.8,48.1125,34.805,8C040000,16.94225,0.6923666,0.7244583,53.2325,30.7,32.00917,0C100000,4,0,29.99964,29.99928,22.35897,65.43382,0.94225,1,11.99258,11.99256,0.25885,2.995515,30.00008,26.69056,20.35642,24.60135,15.89032,257.267,0.004629158,1.672426,30,9.854949,33.79816,38.3903,20.41514,274.7396,0.008422058,54.11847,62.99165,36.30546
8/6/2023 12:00,45,13.20542,12.10684,25.31225,0.6464916,204.7325,30.995,CC000000,1.326152,1.0238,615.6775,98.50833,790.0144,33.86083,5.405583,4.079466,324.275,4.00E+00,1103.215,1.057842,700.195,198428.2,48.115,34.97916,8C040000,20.51908,0.6918083,0.7242083,53.25333,30.7,32.35,0C100000,4,0,30.00057,30.00013,23.94374,59.55186,0.94155,1,11.99334,11.99336,0.2588167,2.995896,30.00031,26.71779,16.41887,17.84044,16.06796,257.2664,0.004777458,1.671881,30.00042,9.829422,32.4069,29.88209,20.78465,274.727,0.01544812,48.82577,47.72253,36.8526
8/6/2023 13:00,46,11.44654,10.98925,22.43572,0.6464416,204.4525,31.09167,CC000000,1.158315,1.022775,615.36,98.58334,789.5325,34.06833,4.710533,3.55215,324.3333,4.00E+00,1070.186,1.056825,699.7175,198401.8,48.1225,35.13833,8C040000,24.10283,0.6915916,0.723875,53.24666,30.7,32.48917,0C100000,4,0,30.00016,30.00125,25.80574,51.92306,0.9409,1,11.99334,11.99334,0.2590917,2.996019,30.00006,26.96795,22.44375,19.19354,16.44161,257.2658,0.004602166,1.672148,29.99912,9.895793,51.12991,47.3822,21.76815,274.7119,0.00917195,73.57366,66.57574,38.20976
8/6/2023 14:00,47,15.07447,12.07742,27.15267,0.6452166,204.545,31.24667,CC000000,1.088525,1.021975,615.1049,98.6,789.418,34.29583,4.161966,3.073417,324.3583,4.00E+00,1068.418,1.056083,699.3375,198390,48.12416,35.25583,8C040000,21.47375,0.691125,0.7234,53.27917,30.7,32.69167,0C100000,4,0,30.00019,30.00035,26.86827,48.55725,0.9404833,1,11.99345,11.99345,0.2590583,2.996025,30.00053,27.03942,14.04307,18.55914,16.61933,257.2654,0.005121225,1.672114,29.99991,9.866864,32.35286,37.54089,22.04304,274.7013,0.0109835,46.39647,56.10003,38.66236
8/6/2023 15:00,48,14.49991,11.86967,26.36975,0.6439083,204.5525,31.08167,CC000000,1.538663,1.021642,614.7725,98.45,790.1088,34.2475,5.923183,4.3845,324.2917,4.00E+00,1048.629,1.056608,699.0975,198399.5,48.1175,35.1425,8C040000,21.97516,0.6912916,0.7236583,53.22166,30.7,32.63333,0C100000,4,0,29.99972,29.99988,26.79037,50.70914,0.9403417,1,11.9927,11.9927,0.259175,2.995274,29.9997,27.14664,12.59265,11.79007,16.54632,257.2649,0.004489475,1.671847,30.00006,9.963864,40.0618,36.95354,22.17251,274.6877,0.0117543,52.65445,48.74361,38.71883
8/6/2023 16:00,49,17.4624,13.87872,31.341,0.643775,204.335,30.91166,CC000000,1.857467,1.022658,614.9799,98.475,790.5939,33.83583,6.88215,5.0246,324.2667,4.00E+00,1085.984,1.056767,699.2374,198426.6,48.1125,34.91833,8C040000,17.9335,0.6912416,0.7235667,53.23333,30.7,32.38583,0C100000,4,0,30.00037,29.99957,25.99095,55.68278,0.9404333,1,11.99258,11.99256,0.2593417,2.995924,29.99958,27.17897,15.32653,13.4956,16.64433,257.2641,0.004627983,1.672148,30.00005,9.965566,36.30306,38.81896,22.49062,274.6753,0.009692292,51.62959,52.31456,39.13494
8/6/2023 17:00,50,23.09836,15.66206,38.76033,0.6425583,204.5375,30.80167,CC000000,1.571147,1.024192,615.225,98.53333,790.1324,33.25666,7.375466,5.804283,324.2917,4.00E+00,1150.337,1.057633,699.7299,198448,48.12166,34.72499,8C040000,12.70296,0.6916916,0.723725,53.20583,30.7,32.005,0C100000,4,0,29.99974,30.00031,23.91054,63.57915,0.94085,1,11.99296,11.99291,0.2587167,2.995784,29.99931,27.20109,14.42179,17.6391,16.76884,257.2634,0.00531765,1.672045,29.99989,9.968969,31.19693,33.24717,22.78028,274.6642,0.008470691,45.61872,50.88627,39.54912
8/6/2023 18:00,51,30.33542,18.71207,49.04824,0.6439,204.58,30.97833,CC000000,1.311391,1.024583,615.8475,98.64167,790.1087,33.23417,5.6836,4.37235,324.3667,4.00E+00,1204.508,1.057517,700.2125,198450.7,48.14083,34.76083,8C040000,8.992391,0.6918166,0.723975,53.23333,30.7,32.01917,0C100000,4,0,29.99992,29.99983,21.70363,73.21828,0.9415416,1,11.99312,11.99322,0.2586667,2.9958,29.9995,27.16706,13.72226,12.11179,16.65565,257.2626,0.004722641,1.671943,29.99977,10.00641,28.5495,29.77728,23.0205,274.654,0.00740655,42.27176,41.88907,39.67615
8/6/2023 19:00,52,25.23235,13.90252,39.13475,0.6434333,204.8825,31.18333,CC000000,1.157882,1.024842,616.3275,98.425,790.0986,33.33667,5.325099,4.16725,324.35,4.00E+00,1141.575,1.057392,700.695,198430.2,48.15333,34.89167,8C040000,7.8405,0.6910916,0.7233666,53.2075,30.7,32.23833,0C100000,4,0,29.99987,30.00036,21.03507,75.85857,0.942075,1,11.99284,11.99284,0.2580917,2.995605,29.99972,27.27087,14.23016,14.64622,16.6251,257.2619,0.0054605,1.672267,29.9998,10.03023,24.75102,26.22596,23.10423,274.6451,0.006444,38.98118,40.87218,39.72934
8/6/2023 20:00,53,16.75227,12.56397,29.31717,0.6439,205.175,31.27917,CC000000,1.260985,1.0252,616.7875,98.53333,789.4214,33.3925,7.544633,6.2837,324.3417,4.00E+00,1076.216,1.057858,701.2125,198421.1,48.15833,34.9425,8C040000,8.410883,0.69125,0.7234417,53.21,30.7,32.39833,0C100000,4,0,29.99988,30.00068,20.7187,76.93906,0.942725,1,11.99303,11.99296,0.2585917,2.995946,29.99981,27.40701,14.37117,13.94558,16.63769,257.2611,0.00576705,1.672301,29.99978,10.08469,20.44736,22.33456,22.98814,274.6377,0.006501792,34.81853,36.28014,39.62582
8/6/2023 21:00,54,10.00422,10.248,20.25233,0.6433333,205.3425,31.23417,CC000000,1.081107,1.025383,617.0925,98.475,789.3878,33.37416,6.237767,5.156766,324.4167,4.00E+00,1047.992,1.058383,701.4875,198424.3,48.14917,34.91917,8C040000,9.9622,0.6915333,0.7238083,53.23583,30.7,32.39917,0C100000,4,0,29.99994,29.99976,20.69941,77.00701,0.9431416,1,11.99277,11.99279,0.2586583,2.995381,30.00008,27.40701,12.65421,13.58005,16.65033,257.2606,0.005542741,1.67225,29.99959,10.0898,18.47349,19.07186,23.07644,274.6309,0.005742592,31.1277,32.65191,39.72677
8/6/2023 22:00,55,7.120475,9.909841,17.03044,0.6435916,205.395,31.27083,CC000000,0.94357,1.025617,617.2675,98.5,789.5192,33.3775,6.218433,5.274817,324.4333,4.00E+00,1008.94,1.058208,701.6575,198420.9,48.16,34.9225,8C040000,10.46599,0.691425,0.7235833,53.24416,30.7,32.4,0C100000,4,0,29.99987,30.00046,20.51628,77.56112,0.9437249,1,11.99312,11.99308,0.2588583,2.995845,30.00013,27.47678,11.1238,11.23979,16.59836,257.2601,0.00550975,1.671937,30.00018,10.13234,15.58758,17.57217,23.25241,274.6252,0.005080183,26.71138,28.81196,39.85077
8/6/2023 23:00,56,7.233342,9.066199,16.29963,0.6431916,205.4025,31.30083,CC000000,1.064281,1.025375,617.155,98.50833,789.1924,33.41084,6.699067,5.634799,324.3583,4.00E+00,999.7042,1.05795,701.5,198414.1,48.15833,34.96416,8C040000,11.04682,0.6910916,0.7235166,53.22417,30.7,32.4525,0C100000,4,0,30.00006,30.00025,20.39336,77.86742,0.9436249,1,11.99254,11.99249,0.2585667,2.995627,30,27.51762,10.84383,11.84743,16.51993,257.2597,0.006032224,1.671949,30.00022,10.14936,14.17581,13.54823,23.26443,274.62,0.004925883,25.01964,25.39566,39.78436
9/6/2023 0:00,57,4.135392,6.491633,10.62695,0.6420749,205.49,31.28833,CC000000,1.08574,1.025158,616.965,98.55,788.4073,33.4025,6.489133,5.403466,324.4583,4.00E+00,973.0891,1.057875,701.3525,198409.2,48.1675,34.95583,8C040000,13.17259,0.6911333,0.7233666,53.25666,30.7,32.44833,0C100000,4,0,30,30.00037,20.21414,78.38368,0.943225,1,11.99303,11.99303,0.2585417,2.995078,29.99974,27.62143,9.209474,9.534972,16.33159,257.2593,0.005440633,1.671915,30.00051,10.17488,11.88821,13.88302,23.1452,274.6156,0.004173141,21.09768,23.41799,39.4768
9/6/2023 1:00,58,3.01245,4.952133,7.964825,0.6429666,205.125,31.2925,CC000000,0.8902866,1.024742,616.795,98.50833,788.1075,33.39083,5.857933,4.967566,324.375,4.00E+00,935.3275,1.057533,701.1074,198413.4,48.16417,34.9425,8C040000,14.58367,0.6910166,0.72315,53.26333,30.7,32.4075,0C100000,4,0,30.00034,30.00047,20.02894,78.75434,0.9426916,1,11.9927,11.99263,0.2585417,2.995403,30.00035,27.55506,10.06659,9.212226,15.88922,257.2591,0.005636467,1.67196,29.99962,10.15446,10.59869,10.75249,22.94917,274.6117,0.004456008,20.66528,19.96472,38.83839
9/6/2023 2:00,59,1.883858,4.425033,6.308942,0.6416166,205.1075,31.3425,CC000000,0.9413567,1.024408,616.4025,98.53333,788.1716,33.41333,5.749967,4.808633,324.425,4.00E+00,927.8417,1.056958,700.7075,198408.3,48.15667,34.97166,8C040000,15.27058,0.6906833,0.7228667,53.2425,30.7,32.485,0C100000,4,0,29.99984,30.00018,19.90402,78.73112,0.9420166,1,11.99289,11.99284,0.25865,2.99598,29.99997,27.53974,9.741443,10.26442,15.46143,257.2589,0.006007816,1.671955,29.99976,10.12213,8.915943,9.907186,22.83928,274.6085,0.004440466,18.65738,20.1716,38.30071
9/6/2023 3:00,60,1.888067,5.748583,7.636683,0.6410833,204.9775,31.33,CC000000,0.9415821,1.02355,615.82,98.48333,787.9728,33.43583,5.235216,4.293683,324.425,4.00E+00,972.5883,1.056158,700.015,198405.2,48.16833,34.99583,8C040000,13.31117,0.6901833,0.7224249,53.24333,30.7,32.5,0C100000,4,0,30.00005,30.00008,19.93213,77.70089,0.9411083,1,11.99265,11.99265,0.2578833,2.995504,29.99989,27.63164,13.62204,10.58858,15.04066,257.2586,0.006064042,1.672114,30.00006,10.13574,8.218964,8.078971,22.4716,274.6052,0.004728925,21.841,18.66755,37.51226
9/6/2023 4:00,61,6.080075,9.40895,15.4889,0.6410583,204.7075,31.33917,CC000000,0.9934575,1.023217,615.5049,98.625,787.993,33.4375,5.239983,4.246617,324.3833,4.00E+00,1043.302,1.055733,699.6349,198406.5,48.16417,34.9875,8C040000,9.783866,0.6899583,0.7220083,53.2275,30.7,32.5,0C100000,4,0,30,30.00034,19.91875,77.05095,0.9407666,1,11.99279,11.99279,0.2583583,2.995946,30.00012,27.71162,24.62124,20.28063,15.14218,257.2577,0.0061126,1.671761,29.99998,10.24125,12.47379,10.04769,22.27047,274.5999,0.004938491,37.09502,30.32832,37.41265
9/6/2023 5:00,62,5.453608,9.22305,14.67697,0.6409667,204.445,31.29667,CC000000,1.075105,1.023217,615.39,98.58334,787.8583,33.4025,4.726583,3.651483,324.4167,4.00E+00,985.1883,1.055592,699.5449,198411.3,48.165,34.94584,8C040000,10.73891,0.690325,0.7224916,53.22333,30.7,32.45583,0C100000,4,0,30.00022,30.00002,19.8245,77.12824,0.940625,1,11.99282,11.99284,0.2579167,2.995812,30.00015,27.78991,19.05789,24.44527,15.34943,257.2571,0.0056165,1.672131,30.00018,10.25146,14.79318,15.12502,22.33941,274.5946,0.00449185,33.85106,39.57029,37.68884
9/6/2023 6:00,63,12.43103,13.09692,25.52826,0.6405833,204.5425,31.3125,CC000000,0.9133599,1.0234,615.42,98.7,788.1481,33.4075,4.703917,3.790533,324.375,4.00E+00,1028.784,1.055983,699.565,198406.7,48.16083,34.94666,8C040000,7.773258,0.6902249,0.7224166,53.24666,30.7,32.43083,0C100000,4,0,29.99986,29.99952,19.73797,76.89554,0.9407417,1,11.99232,11.99237,0.2580667,2.9957,29.99998,27.84606,10.54043,12.33047,14.91795,257.2567,0.006628225,1.67192,29.99997,10.2855,14.19658,13.25966,22.45917,274.5892,0.005353458,24.73701,25.59012,37.37711
9/6/2023 7:00,64,6.433608,10.59837,17.0323,0.641275,204.665,31.27833,CC000000,0.8681383,1.024092,615.8575,98.55833,788.4547,33.35667,4.882083,4.013866,324.325,4.00E+00,996.195,1.056575,700.0875,198412.3,48.16,34.90583,8C040000,10.2091,0.6905082,0.7226416,53.2375,30.7,32.40083,0C100000,4,0,30.00001,29.99813,19.49794,77.12218,0.9412333,1,11.99289,11.99287,0.2584917,2.995621,29.99993,27.79331,13.49866,11.46632,14.71815,257.2561,0.006253925,1.672284,29.99977,10.23955,14.34372,15.57578,22.57644,274.5838,0.004691783,27.84238,27.0421,37.29459
9/6/2023 8:00,65,16.09069,15.20931,31.30025,0.6414,204.63,31.18833,CC000000,1.09979,1.024342,616.0575,98.54166,790.1357,33.2925,4.8271,3.727233,324.3583,4.00E+00,1214.458,1.057033,700.3674,198424.1,48.14167,34.80583,8C040000,4.226033,0.69115,0.7232916,53.22917,30.7,32.31083,0C100000,4,0,30.00014,29.99967,19.65043,74.99065,0.9416333,1,11.99249,11.99251,0.258575,2.995252,29.99975,27.84776,20.42816,14.89358,14.70107,257.2552,0.006170908,1.672165,30.00002,10.26167,20.99056,13.29108,22.63751,274.5749,0.008441892,41.41872,28.18467,37.33858
9/6/2023 9:00,66,24.01549,16.73767,40.75341,0.6419166,204.54,30.93167,CC000000,1.28422,1.025292,616.0925,98.44167,790.3142,33.07333,5.1277,3.843567,324.3167,4.00E+00,1269.617,1.05815,700.4875,198453.1,48.1125,34.62833,8C040000,6.632533,0.6921833,0.7244333,53.17916,30.7,31.92833,0C100000,4,0,30.00002,30.00097,20.22837,73.14375,0.9419333,1,11.99336,11.99334,0.2587583,2.995845,30,28.06389,29.29984,28.51651,15.42334,257.254,0.006587858,1.672153,29.99972,10.32804,31.50354,30.02999,23.28215,274.5631,0.01100617,60.80338,58.5465,38.70549
9/6/2023 10:00,67,18.65324,12.34562,30.99933,0.641625,204.4025,30.82667,CC000000,1.204127,1.025433,615.995,98.475,790.8398,33.04166,5.195033,3.9909,324.2833,4.00E+00,1124.375,1.058092,700.3674,198457.5,48.11416,34.60583,8C040000,12.12031,0.6922333,0.7244083,53.18666,30.7,31.8125,0C100000,4,0,30.00029,29.99913,21.86999,67.45206,0.9417832,1,11.99294,11.99298,0.2588583,2.995582,30.00007,28.11154,25.84727,28.33987,15.84846,257.2531,0.006793317,1.671812,30.00001,10.35357,41.77276,34.44922,23.54772,274.5479,0.01365283,67.62003,62.78909,39.39618
9/6/2023 11:00,68,14.5799,10.76712,25.34725,0.640725,204.465,30.92667,CC000000,0.9205888,1.02435,615.785,98.55,792.1975,33.36083,5.094033,4.1735,324.3583,4.00E+00,1061.627,1.057342,700.175,198423.5,48.1125,34.8675,8C040000,17.19558,0.6920999,0.7243,53.21667,30.7,31.97167,0C100000,4,0,30.00007,29.99981,22.75854,64.76479,0.941375,1,11.99315,11.99315,0.2588583,2.995997,30.00016,28.20854,22.75886,22.62536,15.76612,257.2525,0.006041808,1.671835,29.9995,10.3859,42.27071,47.6321,23.9328,274.5334,0.01114983,65.02956,70.25746,39.69892
9/6/2023 12:00,69,10.27442,9.49905,19.7737,0.6411499,204.38,30.955,CC000000,1.303432,1.023367,615.6775,98.54166,792.2076,33.80917,5.292867,3.989433,324.2333,4.00E+00,1002.922,1.057017,700.04,198396.8,48.12,35.005,8C040000,22.16108,0.6919667,0.7241749,53.24916,30.7,32.30416,0C100000,4,0,30.00036,30.00084,23.81639,60.68231,0.9412333,1,11.99312,11.99305,0.2593917,2.99561,30,28.27151,17.20163,20.08631,15.8597,257.2519,0.006677216,1.672346,30.00038,10.45057,32.01479,36.09645,24.19173,274.5214,0.009746725,49.21642,56.18276,40.05143
9/6/2023 13:00,70,11.08651,10.89809,21.9845,0.6403583,204.2525,31.07166,CC000000,1.606787,1.022,615.045,98.475,790.8365,34.0925,5.0596,3.452916,324.275,4.00E+00,1017.561,1.056175,699.2874,198377.3,48.11833,35.16583,8C040000,24.735,0.6912166,0.723375,53.24583,30.7,32.53083,0C100000,4,0,29.99999,30.00091,25.41916,54.99611,0.9404666,1,11.9931,11.99312,0.2596083,2.995907,29.99997,28.4604,17.87881,16.90494,15.76434,257.2515,0.00619935,1.672034,29.99973,10.53055,26.96151,27.63923,23.3691,274.5114,0.008261083,44.84032,44.54417,39.13345
9/6/2023 14:00,71,12.55986,10.68883,23.24898,0.6397666,204.0725,31.10583,CC000000,1.956897,1.021517,614.6224,98.51667,790.2266,34.03416,6.330983,4.37405,324.275,4.00E+00,991.7775,1.055925,698.7375,198376.1,48.12583,35.16667,8C040000,23.99342,0.6908416,0.723075,53.24333,30.7,32.51667,0C100000,4,0,30.00003,30.00005,26.03239,52.87053,0.93995,1,11.99317,11.99315,0.259625,2.996064,29.99987,28.56761,17.1014,19.26113,15.79359,257.2509,0.005834141,1.671761,30.00014,10.62075,30.73151,28.75203,23.0029,274.4997,0.009481559,47.83291,48.01316,38.79649
9/6/2023 15:00,72,12.77025,10.32036,23.09072,0.6390417,204.095,30.91333,CC000000,1.758548,1.021575,614.5925,98.625,790.3109,34.02417,6.687883,4.929333,324.3,4.00E+00,1004.962,1.05575,698.7549,198394,48.11416,35.02917,8C040000,20.82475,0.690775,0.7231833,53.24666,30.7,32.44417,0C100000,4,0,29.99965,30.00044,25.72738,54.91874,0.9401166,1,11.99317,11.99315,0.2597917,2.996159,29.99946,28.6476,14.37745,14.72278,15.91579,257.2504,0.005474791,1.671773,29.99996,10.68031,28.97862,30.58892,22.73771,274.4891,0.00824405,43.35607,45.31171,38.6535
9/6/2023 16:00,73,14.94852,10.02012,24.96905,0.6397666,204.1575,30.77,CC000000,1.241085,1.022133,614.8025,98.51667,789.7617,33.87416,6.542883,5.301733,324.2917,4.00E+00,1017.545,1.056342,698.9125,198412.9,48.11416,34.87416,8C040000,16.93225,0.69125,0.7232834,53.23333,30.7,32.34,0C100000,4,0,29.99986,30.00011,24.46972,59.81726,0.9402167,1,11.99249,11.99247,0.2597,2.995845,30.00006,28.6476,14.21425,13.97341,15.9357,257.2497,0.005512058,1.671784,29.99975,10.68371,33.13803,28.89717,22.3243,274.4774,0.00929375,47.35228,42.87058,38.26
13/6/2023 11:00,74,11.96103,3.647938,15.60896,0.52002,166.865,20.347,CC000000,3.85992,0.85867,503.68,80.34,626.9312,20.216,5.44772,1.58772,166.62,4.00E+00,3642.03,0.88447,580.326,166330.9,34.941,23.706,8C040000,2.30862,0.57241,0.59492,41.215,25.174,18.245,0C100000,2,131136,15.71051,19.39936,17.23812,38.09981,0.6670879,0.72,8.394053,8.394053,0.18149,2.098968,21.01062,18.12385,0,0,0,180.057,0,1.171743,21.50072,6.512333,0,0,0,192.0916,0,0,0,0
13/6/2023 12:00,75,24.11134,23.62741,47.739,0.641075,206.1575,30.4425,CC000000,1.96275,1.023283,615.5525,98.7,771.0775,32.78917,5.0222,3.0594,323.95,4.00E+00,2721.175,1.055175,699.8425,198277.6,48.15833,34.75166,8C040000,4.532317,0.6901333,0.7216583,53.21833,30.7,31.35416,0C100000,1,0,29.85292,29.99955,25.32221,50.44103,0.9403,1,11.99305,11.9931,0.25835,2.995969,30.00193,26.31787,2.708469,0,0,257.2454,0.002549267,1.672261,30.03251,9.431209,6.052694,0,0,274.4492,0.004556666,8.761163,0,0
13/6/2023 13:00,76,27.34892,27.02242,54.37125,0.6463,206.555,31.07,CC000000,1.672083,1.021333,615.57,98.60833,773.3246,33.86583,4.88045,3.208333,324.3667,4.00E+00,2255.792,1.054367,699.1624,198337.6,48.16583,34.9925,8C040000,4.098475,0.68875,0.7210083,53.24583,30.7,32.95833,0C100000,1,0,30.00026,30.00015,26.03163,47.74959,0.9399583,1,11.99315,11.99315,0.2584917,2.995705,30.00122,26.65823,0,0,0,257.2458,0,1.671256,29.99993,9.587772,0,0,0,274.4399,0,0,0,0
13/6/2023 14:00,77,25.28858,24.55683,49.84517,0.6478666,206.465,31.22667,CC000000,1.465395,1.020958,614.9675,98.46667,777.0069,33.72333,4.904233,3.438883,324.3917,4.00E+00,2021.642,1.053617,698.475,198337.1,48.15499,35.16,8C040000,4.705333,0.6884333,0.7205666,53.25166,30.7,33.19833,0C100000,4,0,29.99971,30.00047,26.22594,51.09076,0.9392666,1,11.99284,11.99282,0.2587583,2.99575,30.00023,26.78756,2.530483,0,0,257.2453,0.0032561,1.671682,30.00016,9.637126,10.36621,0,0,274.4265,0.00647525,12.89669,0,0
13/6/2023 15:00,78,28.77067,22.72783,51.49775,0.648325,206.6725,31.07833,CC000000,1.232403,1.020875,614.65,98.59167,779.6448,33.65166,4.740666,3.508283,324.4417,4.00E+00,1870.917,1.053883,698.1375,198373.3,48.16417,34.9625,8C040000,5.518616,0.6885334,0.7206583,53.25333,30.7,33.02916,0C100000,4,0,30.00015,29.9988,25.2842,56.35088,0.9385416,1,11.99282,11.99294,0.2585583,2.995963,29.99979,26.86074,12.56258,0,0,257.2448,0.004461991,1.671818,30.0001,9.613299,36.41949,0,0,274.4137,0.01105774,48.98207,0,0
13/6/2023 16:00,79,28.66183,23.09408,51.7565,0.6485167,206.6125,30.78083,CC000000,1.194907,1.0207,614.6725,98.59167,780.5207,33.765,4.105367,2.910367,324.3917,4.00E+00,1796.083,1.054192,698.1525,198411.8,48.15583,34.70166,8C040000,5.057583,0.6887167,0.7208334,53.24083,30.7,32.8725,0C100000,4,0,29.99936,30.00057,23.62842,63.36753,0.9385666,1,11.99223,11.99223,0.258475,2.9957,29.9997,26.99347,10.56919,12.28967,0,257.2443,0.004278858,1.671744,30.00001,9.609897,42.42318,40.58356,0,274.399,0.0120989,52.99237,52.87323,0
13/6/2023 17:00,80,35.48083,24.953,60.43416,0.6480417,206.4275,30.155,CC000000,1.247064,1.022333,614.775,98.45834,781.6089,33.0925,4.24295,2.995917,324.4167,4.00E+00,1807.325,1.055,698.425,198471.1,48.1525,34.285,8C040000,3.326789,0.68915,0.7212,53.19,30.7,32.42667,0C100000,4,0,29.99984,30.00083,22.06249,70.49409,0.9389916,1,11.99312,11.99312,0.2587667,2.99533,29.99923,27.07176,10.87676,10.25359,0,257.2436,0.004509116,1.671812,29.99959,9.732425,38.06438,39.92367,0,274.3857,0.01127931,48.94115,50.17726,0
13/6/2023 18:00,81,41.10158,25.98217,67.08408,0.6465666,206.33,29.58667,CC000000,1.206195,1.024675,615.0499,98.63333,782.714,32.17167,5.310417,4.104116,324.5,4.00E+00,1774.058,1.056158,698.8125,198543.8,48.14,33.80583,8C040000,2.675767,0.6903333,0.7219833,53.19917,30.7,31.61917,0C100000,4,0,30.00036,29.99911,21.04752,75.77351,0.9392999,1,11.99317,11.9931,0.2583833,2.995918,29.99914,27.16706,12.61738,11.23754,0,257.2428,0.004414042,1.67204,30.00014,9.712003,35.57384,37.01515,0,274.3735,0.009438574,48.19122,48.25269,0
13/6/2023 19:00,82,28.25916,24.11833,52.37725,0.6468833,206.5725,29.67917,CC000000,0.94693,1.025125,615.5175,98.48333,783.5932,32.105,4.591249,3.6443,324.45,4.00E+00,1665.408,1.056317,699.4374,198545.8,48.15916,33.80917,8C040000,3.612544,0.6904583,0.7220583,53.17833,30.7,31.545,0C100000,4,0,29.99972,29.99957,20.37694,78.13921,0.940025,1,11.99263,11.99261,0.2582417,2.99561,29.99962,27.25385,8.080862,11.19686,0,257.2424,0.00359385,1.672307,29.99997,9.783478,32.62407,33.22825,0,274.3628,0.008320266,40.70493,44.42511,0
13/6/2023 20:00,83,27.206,23.54808,50.75417,0.6496083,206.71,29.7325,CC000000,1.135187,1.025317,615.8174,98.55833,784.1761,32.1225,4.086183,2.951033,324.3833,4.00E+00,1649.258,1.056625,699.8375,198549.3,48.15667,33.82583,8C040000,3.207644,0.690625,0.722375,53.15667,30.7,31.58833,0C100000,4,0,30.00003,29.99953,19.98138,81.46722,0.9404583,1,11.99338,11.99331,0.2582667,2.995442,30.00014,27.32532,4.834479,5.268359,0,257.2418,0.004117225,1.672204,29.99977,9.751143,21.24853,29.46938,0,274.3563,0.004288316,26.08301,34.73774,0
